"order_id","order_value"
"CA-2017-117653",91.28
"CA-2016-144540",91.23
"US-2017-110149",91.19
"CA-2017-108749",91.14
"CA-2014-100293",91.06
"CA-2017-123239",91.03
"CA-2015-127327",90.88
"CA-2017-122007",90.86
"CA-2017-154809",90.64
"CA-2014-157721",90.61
"US-2017-133081",90.60
"CA-2014-133830",90.58
"US-2017-113852",90.57
"CA-2016-146836",90.52
"CA-2016-150077",90.48
"CA-2016-161669",90.40
"CA-2014-113579",90.24
"CA-2015-108588",90.17
"CA-2016-126270",90.06
"US-2016-144351",89.97
"CA-2016-147536",89.97
"US-2014-124625",89.97
"CA-2017-142293",89.97
"CA-2017-141103",89.95
"CA-2016-137939",89.95
"CA-2015-162621",89.86
"US-2015-118906",89.82
"CA-2017-142174",89.57
"CA-2015-140830",89.36
"US-2016-156692",89.32
"CA-2017-125388",89.26
"CA-2015-151547",88.96
"CA-2017-115448",88.92
"US-2015-120712",88.80
"CA-2014-148782",88.78
"CA-2017-121538",88.77
"CA-2014-137911",88.77
"CA-2015-145821",88.75
"CA-2016-109176",88.70
"CA-2016-157588",88.15
"US-2014-104759",88.11
"US-2017-147655",88.07
"CA-2017-130631",88.06
"CA-2016-149902",88.04
"US-2017-154872",87.99
"CA-2017-106033",87.92
"CA-2017-139437",87.92
"CA-2016-138282",87.84
"US-2015-142811",87.80
"CA-2017-133648",87.68
"CA-2017-104577",87.60
"CA-2014-120887",87.54
"CA-2017-126956",87.52
"US-2016-101616",87.28
"CA-2015-141145",87.17
"CA-2014-105417",87.16
"CA-2015-100251",87.10
"CA-2015-169201",86.82
"CA-2016-113061",86.62
"CA-2016-162747",86.45
"CA-2014-126032",86.38
"CA-2016-148698",86.35
"CA-2016-140613",86.20
"US-2015-151435",85.98
"US-2014-164616",85.96
"CA-2015-142377",85.96
"CA-2015-100216",85.92
"CA-2016-113551",85.91
"CA-2015-153906",85.90
"CA-2015-156013",85.85
"CA-2015-134859",85.68
"CA-2017-152709",85.52
"CA-2017-167150",85.51
"CA-2016-152163",85.50
"CA-2015-127593",85.30
"US-2016-148803",85.22
"CA-2016-129308",85.21
"CA-2017-126396",85.20
"CA-2017-147403",85.06
"CA-2015-104297",85.06
"CA-2014-135993",85.01
"CA-2015-114503",84.96
"CA-2017-102771",84.95
"CA-2014-120852",84.87
"CA-2016-109925",84.84
"CA-2014-133228",84.83
"CA-2016-116344",84.78
"CA-2016-134544",84.78
"CA-2016-114209",84.62
"CA-2015-153108",84.61
"CA-2015-104486",84.56
"CA-2017-145779",84.42
"CA-2016-129847",84.27
"US-2016-113509",83.98
"US-2016-100566",83.95
"CA-2014-110611",83.92
"CA-2017-144750",83.88
"CA-2017-115364",83.76
"CA-2016-101651",83.72
"CA-2016-126284",83.70
"CA-2015-132948",83.70
"CA-2016-155187",83.66
"CA-2017-125269",83.21
"CA-2016-157266",83.15
"CA-2017-123624",82.95
"US-2016-161844",82.92
"CA-2016-110366",82.80
"CA-2015-132570",82.74
"CA-2014-109491",82.63
"CA-2016-134110",82.41
"US-2017-136189",82.38
"US-2016-101196",82.37
"CA-2016-113726",82.26
"US-2017-161193",82.26
"CA-2016-166912",81.98
"US-2014-147648",81.98
"CA-2016-143749",81.94
"CA-2017-128769",81.57
"CA-2017-126550",81.40
"CA-2016-164735",81.20
"CA-2015-108259",81.13
"US-2017-104451",81.08
"CA-2015-135391",80.88
"CA-2014-166989",80.62
"CA-2017-122987",80.57
"CA-2017-123351",80.48
"CA-2015-134992",80.38
"CA-2017-136007",80.36
"CA-2016-147123",80.28
"CA-2017-163321",79.99
"CA-2017-159688",79.99
"CA-2015-127544",79.99
"CA-2015-137106",79.96
"CA-2017-104388",79.96
"CA-2015-135272",79.92
"CA-2015-155040",79.90
"CA-2016-137330",79.80
"CA-2016-110982",79.79
"US-2016-117793",79.74
"US-2014-105767",79.64
"CA-2014-107594",79.56
"CA-2014-140039",79.40
"CA-2016-141019",79.38
"CA-2015-105844",79.36
"CA-2015-132374",79.36
"CA-2017-104745",79.34
"CA-2016-145247",79.14
"CA-2017-134635",79.14
"US-2016-159415",79.12
"CA-2017-163335",79.00
"US-2016-158288",78.76
"CA-2017-118640",78.50
"CA-2015-155068",78.45
"CA-2015-112375",78.19
"CA-2014-150490",78.12
"CA-2017-144064",78.04
"CA-2016-101343",77.88
"CA-2015-152527",77.88
"CA-2016-149223",77.88
"CA-2014-166590",77.86
"US-2017-158512",77.76
"US-2015-117492",77.58
"CA-2015-161214",77.55
"US-2016-111563",77.49
"CA-2015-101126",77.24
"CA-2014-111150",77.21
"CA-2015-162376",77.06
"US-2016-163461",76.86
"CA-2017-155740",76.78
"CA-2015-126669",76.64
"US-2017-128118",76.52
"CA-2014-127012",76.28
"CA-2014-169460",76.14
"CA-2014-139423",76.12
"CA-2017-121615",75.90
"CA-2016-119823",75.88
"CA-2017-102946",75.79
"CA-2014-168592",75.64
"CA-2017-150189",75.18
"CA-2014-152562",75.16
"CA-2016-166163",75.13
"CA-2015-115091",75.04
"CA-2017-104913",74.95
"CA-2015-130022",74.94
"CA-2017-128335",74.89
"CA-2017-138870",74.88
"CA-2015-103093",74.52
"CA-2017-127117",74.45
"CA-2017-162712",74.35
"CA-2017-160031",74.35
"CA-2015-103793",74.35
"CA-2016-136322",74.32
"CA-2015-111612",74.13
"CA-2015-101091",74.04
"CA-2017-161459",74.04
"CA-2016-110009",74.00
"CA-2014-138177",73.92
"CA-2016-144645",73.78
"CA-2015-164336",73.78
"US-2014-120313",73.58
"CA-2017-144113",73.56
"US-2016-151260",73.54
"CA-2017-133718",73.51
"CA-2016-132549",73.36
"CA-2016-145135",73.33
"CA-2015-121272",73.28
"CA-2014-138359",73.20
"CA-2016-102498",73.20
"CA-2017-100335",73.01
"CA-2016-154711",72.89
"CA-2017-121804",72.80
"CA-2015-131352",72.78
"US-2014-138828",72.69
"CA-2015-112214",72.65
"US-2014-100853",72.61
"CA-2016-106383",72.29
"CA-2015-149811",72.24
"CA-2016-160486",72.22
"US-2017-148768",71.98
"CA-2017-128475",71.98
"US-2015-159513",71.98
"CA-2014-110639",71.84
"US-2017-156909",71.37
"US-2015-118983",71.35
"CA-2016-155481",71.16
"US-2017-165953",71.10
"CA-2016-126165",71.09
"CA-2016-164889",71.09
"CA-2017-109589",71.00
"CA-2016-165484",70.98
"CA-2017-142888",70.98
"CA-2017-147725",70.95
"CA-2016-158869",70.88
"CA-2016-106460",70.88
"CA-2014-105872",70.37
"CA-2016-114405",70.27
"CA-2016-125164",70.22
"CA-2015-164441",70.21
"CA-2017-164042",70.15
"CA-2015-122259",70.12
"CA-2017-168172",70.12
"US-2016-128678",70.06
"CA-2014-101476",69.99
"US-2017-128832",69.98
"CA-2017-159352",69.93
"CA-2016-164938",69.93
"CA-2014-142727",69.90
"US-2014-148194",69.86
"CA-2017-122735",69.66
"CA-2016-158610",69.52
"CA-2017-117926",69.48
"CA-2017-140760",69.26
"CA-2014-140886",69.22
"CA-2017-110310",68.97
"CA-2016-156811",68.95
"US-2017-166611",68.74
"CA-2017-140802",68.72
"CA-2014-125514",68.71
"CA-2014-114125",68.70
"CA-2015-159779",68.62
"CA-2014-144974",68.53
"CA-2016-152457",68.52
"CA-2017-153080",68.46
"CA-2016-125724",68.43
"CA-2017-148642",68.42
"CA-2015-162166",68.28
"US-2014-103905",68.20
"CA-2016-129196",68.11
"CA-2015-135510",67.96
"US-2017-152898",67.90
"CA-2017-147767",67.86
"US-2017-152569",67.82
"CA-2017-125101",67.78
"US-2014-155817",67.76
"CA-2016-164350",67.56
"CA-2014-133305",67.40
"CA-2017-102967",67.40
"CA-2016-146423",67.32
"CA-2017-115651",67.30
"US-2014-147774",67.19
"CA-2014-141173",67.15
"US-2016-117387",67.14
"CA-2014-141110",67.11
"CA-2016-146682",67.00
"CA-2016-139934",66.98
"CA-2016-149916",66.92
"CA-2016-169194",66.80
"CA-2014-121286",66.62
"CA-2015-147102",66.36
"CA-2016-168536",66.30
"CA-2014-138436",66.30
"CA-2016-169971",66.29
"US-2017-116701",66.28
"US-2016-118780",66.17
"CA-2014-124513",66.03
"CA-2017-123981",65.99
"CA-2014-104402",65.97
"CA-2016-167507",65.94
"CA-2015-158456",65.86
"CA-2017-121160",65.84
"CA-2014-168305",65.80
"US-2014-150126",65.78
"CA-2017-111262",65.73
"US-2015-142020",65.72
"CA-2017-168739",65.42
"CA-2017-132437",65.12
"CA-2016-121034",65.12
"CA-2016-140417",65.07
"CA-2016-125850",65.05
"CA-2017-157350",64.96
"US-2014-169390",64.96
"CA-2014-123477",64.86
"CA-2017-127516",64.78
"US-2016-128293",64.78
"CA-2015-121699",64.75
"CA-2015-133396",64.68
"CA-2016-149965",64.59
"CA-2017-156363",64.38
"CA-2017-156272",64.38
"CA-2016-145709",64.25
"CA-2014-133704",64.15
"US-2015-144771",64.07
"CA-2015-139850",64.04
"US-2014-120175",64.02
"CA-2016-166653",63.97
"CA-2017-158344",63.96
"US-2016-117037",63.93
"CA-2014-103702",63.92
"CA-2017-117821",63.92
"CA-2014-150301",63.88
"CA-2016-100153",63.88
"CA-2017-157672",63.82
"US-2017-160759",63.69
"CA-2016-118255",63.44
"CA-2014-169257",63.39
"CA-2017-101798",63.34
"US-2017-101721",63.31
"CA-2014-143168",63.30
"US-2016-147340",63.20
"CA-2015-156510",63.14
"CA-2014-162866",62.97
"CA-2017-151911",62.96
"CA-2014-141005",62.94
"CA-2017-165603",62.92
"CA-2014-115357",62.91
"CA-2016-127194",62.82
"CA-2014-149055",62.81
"CA-2015-145485",62.80
"US-2016-135209",62.75
"CA-2017-131303",62.65
"CA-2015-125066",62.46
"US-2017-132220",62.35
"CA-2014-103590",62.28
"CA-2014-156342",62.02
"US-2016-162026",61.96
"CA-2014-149524",61.96
"CA-2015-115847",61.96
"CA-2017-155824",61.87
"CA-2015-132507",61.79
"CA-2016-103947",61.70
"CA-2015-154970",61.58
"CA-2017-152660",61.57
"US-2017-156356",61.49
"CA-2015-168760",61.44
"CA-2016-134376",61.44
"CA-2017-141481",61.44
"CA-2016-149671",61.38
"CA-2017-101483",61.22
"CA-2016-108630",61.12
"CA-2016-105753",61.10
"CA-2015-127019",60.98
"CA-2015-131758",60.87
"CA-2015-149517",60.84
"CA-2017-113208",60.84
"CA-2016-118913",60.81
"CA-2017-142125",60.72
"CA-2016-120005",60.63
"CA-2017-145772",60.62
"CA-2016-156573",60.49
"US-2016-132577",60.45
"CA-2014-104773",60.42
"CA-2017-119389",60.31
"CA-2014-133424",60.24
"US-2014-157847",60.21
"CA-2016-149685",60.14
"CA-2017-146031",60.12
"CA-2014-141838",60.08
"CA-2016-113656",59.99
"US-2016-119298",59.98
"CA-2016-164154",59.95
"CA-2014-101462",59.92
"US-2017-108014",59.91
"CA-2015-114468",59.85
"CA-2017-103065",59.83
"CA-2017-129910",59.76
"CA-2016-121601",59.75
"CA-2014-124807",59.70
"CA-2017-143665",59.62
"CA-2016-120082",59.52
"CA-2015-130218",59.48
"CA-2017-167668",59.20
"CA-2017-101049",59.18
"US-2014-158057",59.11
"CA-2016-106397",58.94
"CA-2015-153325",58.72
"CA-2016-107615",58.58
"CA-2017-100748",58.48
"US-2016-131674",58.42
"CA-2016-133872",58.40
"CA-2015-112319",58.32
"CA-2014-131051",58.20
"CA-2015-168459",58.05
"CA-2017-121216",57.98
"CA-2014-120775",57.91
"CA-2016-116379",57.58
"CA-2016-144400",57.58
"CA-2017-133207",57.57
"CA-2017-134838",57.51
"CA-2015-104493",57.50
"US-2014-107699",57.42
"CA-2015-139962",57.32
"CA-2014-152345",57.27
"CA-2016-157000",57.24
"CA-2017-162033",57.01
"US-2017-169488",56.86
"CA-2016-101448",56.82
"CA-2015-167374",56.81
"US-2017-157224",56.70
"CA-2014-103219",56.52
"CA-2017-131016",56.51
"US-2016-140809",56.45
"US-2014-163146",56.40
"CA-2015-115693",56.30
"CA-2015-154340",56.30
"CA-2017-101182",56.14
"CA-2016-162110",55.99
"CA-2015-104115",55.98
"CA-2016-163398",55.97
"US-2014-150532",55.92
"CA-2017-133074",55.86
"US-2014-137680",55.68
"CA-2017-102729",55.62
"CA-2014-167164",55.50
"CA-2017-118542",55.49
"CA-2014-113887",55.48
"CA-2015-154144",55.48
"CA-2015-119907",55.42
"CA-2016-149111",55.41
"CA-2016-112893",55.36
"CA-2017-157420",55.18
"CA-2016-141887",54.99
"CA-2016-111143",54.96
"CA-2017-102659",54.90
"CA-2016-155565",54.90
"CA-2016-167416",54.90
"CA-2017-104010",54.90
"CA-2017-124576",54.90
"CA-2014-149020",54.83
"CA-2017-121909",54.82
"CA-2016-118969",54.79
"CA-2017-156769",54.66
"CA-2017-162929",54.64
"CA-2016-163986",54.50
"CA-2014-139542",54.48
"US-2016-146857",54.48
"CA-2015-103716",54.45
"CA-2015-119697",54.38
"US-2017-112613",54.37
"US-2017-145597",54.34
"CA-2017-117261",54.32
"US-2015-106873",54.24
"CA-2014-154165",54.21
"CA-2015-155586",54.17
"CA-2017-130967",53.98
"CA-2014-126522",53.94
"CA-2017-146493",53.90
"CA-2014-135090",53.82
"CA-2017-132584",53.72
"CA-2016-115588",53.70
"CA-2016-107216",53.70
"CA-2014-157644",53.67
"CA-2016-130778",53.49
"CA-2016-132094",53.45
"CA-2016-102932",53.37
"CA-2014-142965",53.34
"CA-2015-122168",53.28
"CA-2016-148908",53.25
"CA-2015-110093",53.23
"CA-2015-106208",53.09
"CA-2015-145828",53.04
"CA-2015-167745",52.98
"CA-2014-122588",52.96
"CA-2017-114804",52.79
"CA-2017-111759",52.76
"CA-2014-115133",52.75
"CA-2017-121818",52.70
"US-2014-117170",52.60
"CA-2015-111017",52.59
"CA-2017-105130",52.50
"US-2017-114657",52.44
"CA-2016-112389",52.41
"CA-2017-132185",52.34
"CA-2015-157343",52.25
"CA-2015-111297",52.20
"CA-2016-124016",52.15
"CA-2016-121958",52.14
"CA-2016-149195",52.10
"CA-2014-132227",52.06
"CA-2017-146920",52.06
"CA-2017-102099",51.99
"CA-2015-154200",51.98
"CA-2015-138492",51.97
"CA-2015-106565",51.84
"US-2016-126844",51.71
"CA-2015-149566",51.60
"CA-2015-111073",51.59
"CA-2015-132906",51.52
"CA-2015-119102",51.45
"US-2017-126053",51.41
"CA-2017-157833",51.31
"CA-2016-119123",51.18
"US-2014-115987",51.18
"CA-2017-148138",51.17
"CA-2014-135755",51.08
"CA-2015-120439",51.07
"US-2014-107993",51.02
"CA-2017-138163",50.94
"CA-2015-161830",50.91
"CA-2015-112014",50.80
"CA-2016-119018",50.77
"CA-2016-165827",50.50
"CA-2015-162761",50.46
"CA-2017-165757",50.42
"CA-2017-144883",50.40
"CA-2017-112473",50.14
"CA-2016-135594",50.12
"CA-2015-132080",50.11
"CA-2017-142328",50.04
"CA-2015-126347",50.00
"CA-2015-111458",50.00
"CA-2014-132500",49.98
"CA-2017-102414",49.89
"US-2014-163797",49.79
"CA-2017-109757",49.71
"CA-2017-100160",49.69
"CA-2014-169033",49.65
"CA-2014-151078",49.63
"CA-2017-114370",49.62
"CA-2014-127383",49.57
"CA-2014-154837",49.57
"US-2017-151127",49.56
"CA-2016-118500",49.50
"CA-2016-131576",49.44
"US-2014-158400",49.41
"CA-2015-151841",49.40
"CA-2017-147564",49.12
"US-2017-146822",49.12
"CA-2015-129770",49.12
"CA-2017-136672",49.08
"CA-2016-158806",49.00
"CA-2014-102008",48.94
"CA-2014-111857",48.91
"CA-2017-107503",48.90
"CA-2017-110212",48.90
"CA-2017-163209",48.88
"CA-2017-155159",48.87
"CA-2017-100601",48.86
"CA-2015-110632",48.84
"CA-2015-155635",48.81
"CA-2017-133641",48.69
"CA-2015-123456",48.63
"CA-2015-166492",48.50
"CA-2014-129574",48.40
"CA-2014-165477",48.36
"CA-2016-132143",48.16
"CA-2017-128699",47.99
"CA-2017-149181",47.99
"CA-2015-165414",47.98
"CA-2017-118367",47.98
"CA-2017-169901",47.98
"CA-2015-151043",47.98
"US-2015-163685",47.97
"US-2016-163538",47.97
"CA-2017-164917",47.96
"CA-2015-100888",47.95
"US-2017-129441",47.94
"CA-2017-124940",47.90
"CA-2014-133634",47.79
"CA-2014-156006",47.79
"CA-2014-107524",47.76
"CA-2017-100811",47.75
"CA-2015-122623",47.52
"US-2014-149034",47.50
"US-2015-117184",47.37
"CA-2017-167871",47.32
"CA-2014-111934",47.32
"CA-2014-116757",47.23
"US-2017-141852",47.12
"CA-2017-164364",47.10
"CA-2017-160983",46.96
"CA-2015-145457",46.90
"CA-2014-150329",46.87
"CA-2014-139017",46.86
"CA-2014-117709",46.80
"CA-2016-165015",46.72
"US-2014-157021",46.69
"CA-2015-144043",46.69
"CA-2015-169572",46.62
"CA-2016-113096",46.53
"CA-2016-155383",46.53
"CA-2017-151183",46.36
"CA-2016-148593",46.35
"CA-2015-143238",46.32
"CA-2017-107720",46.26
"CA-2014-107153",46.26
"CA-2017-148145",46.20
"CA-2015-119634",46.15
"CA-2014-120544",46.09
"CA-2017-116358",46.02
"CA-2016-161473",46.00
"CA-2015-128083",45.98
"CA-2016-116603",45.96
"CA-2017-120327",45.92
"CA-2017-132430",45.89
"CA-2015-147879",45.68
"CA-2017-155089",45.66
"CA-2016-163384",45.62
"CA-2016-114713",45.58
"CA-2015-151470",45.58
"CA-2017-158722",45.53
"CA-2015-109736",45.36
"CA-2015-164497",45.28
"CA-2014-160738",45.25
"CA-2017-134306",45.08
"CA-2015-142937",45.04
"CA-2014-136742",44.91
"CA-2016-134222",44.86
"CA-2017-134880",44.78
"US-2017-106705",44.75
"CA-2015-130792",44.66
"CA-2015-156440",44.46
"CA-2016-122322",44.40
"CA-2017-166849",44.40
"CA-2014-163650",44.34
"CA-2016-152534",44.04
"CA-2016-155488",44.02
"US-2016-131114",43.97
"CA-2017-115322",43.92
"US-2017-100482",43.89
"CA-2017-129833",43.85
"US-2017-116505",43.80
"CA-2014-120950",43.68
"CA-2015-119214",43.66
"CA-2016-139409",43.60
"US-2017-110989",43.50
"CA-2016-100468",43.46
"US-2017-144582",43.37
"CA-2014-141607",43.31
"CA-2014-111899",43.31
"CA-2014-137351",43.18
"CA-2015-144722",43.13
"CA-2015-143882",43.06
"CA-2014-148950",43.02
"CA-2015-105158",43.00
"CA-2017-118360",42.93
"CA-2017-107909",42.91
"CA-2017-151596",42.76
"US-2017-122637",42.62
"CA-2016-134348",42.62
"CA-2015-103072",42.32
"CA-2017-168403",42.28
"CA-2016-128811",42.24
"CA-2014-155390",42.21
"CA-2016-112578",41.99
"CA-2015-119508",41.98
"CA-2017-146780",41.96
"CA-2017-169012",41.91
"CA-2016-133802",41.90
"CA-2015-125395",41.90
"CA-2016-137736",41.86
"CA-2015-110324",41.62
"CA-2016-137393",41.60
"CA-2016-137204",41.57
"US-2015-107349",41.57
"US-2016-132423",41.53
"CA-2017-107797",41.47
"CA-2017-125752",41.42
"CA-2017-103506",41.40
"CA-2015-105599",41.37
"CA-2017-143329",41.37
"CA-2016-161095",41.32
"CA-2017-149468",41.28
"CA-2017-109099",40.99
"CA-2015-163090",40.92
"CA-2016-139689",40.90
"CA-2016-161781",40.88
"CA-2017-126123",40.86
"CA-2014-118192",40.85
"US-2017-101518",40.78
"US-2017-138086",40.74
"CA-2015-145415",40.74
"CA-2016-145842",40.74
"CA-2016-159989",40.68
"CA-2017-113075",40.68
"CA-2016-146010",40.64
"CA-2014-166457",40.54
"CA-2014-135405",40.54
"CA-2016-113082",40.48
"CA-2014-143637",40.48
"CA-2017-152786",40.41
"CA-2017-137344",40.29
"CA-2017-125290",40.28
"CA-2016-152632",40.20
"CA-2017-136000",40.18
"CA-2017-152485",40.09
"CA-2014-102645",40.08
"CA-2014-123925",40.05
"US-2017-131583",40.03
"CA-2016-138667",40.00
"US-2016-122182",39.99
"CA-2016-153353",39.99
"CA-2017-169362",39.98
"CA-2015-105508",39.98
"CA-2015-145324",39.96
"CA-2015-107020",39.92
"US-2016-116400",39.92
"CA-2017-169929",39.90
"CA-2017-140781",39.82
"US-2016-114230",39.81
"CA-2017-131212",39.80
"CA-2016-128111",39.68
"CA-2014-142979",39.68
"CA-2016-146437",39.68
"CA-2017-125990",39.62
"CA-2015-107083",39.61
"CA-2014-124464",39.48
"US-2015-100531",39.37
"CA-2017-151855",39.25
"CA-2014-166730",39.13
"CA-2014-155208",39.07
"CA-2016-145492",39.00
"CA-2014-126802",38.98
"US-2017-114034",38.88
"CA-2016-147473",38.88
"US-2015-140851",38.88
"US-2017-158946",38.86
"CA-2014-148614",38.66
"US-2014-161305",38.57
"CA-2015-105221",38.53
"CA-2015-159380",38.52
"CA-2017-156139",38.38
"CA-2017-130148",38.38
"CA-2016-105263",38.34
"CA-2016-166443",38.29
"CA-2016-130680",38.24
"US-2017-118038",38.20
"CA-2016-140641",38.19
"CA-2017-163188",38.16
"CA-2016-103919",38.08
"CA-2014-126200",38.06
"US-2017-108700",38.02
"CA-2017-118521",37.94
"CA-2016-154998",37.94
"CA-2015-142055",37.94
"CA-2017-169411",37.93
"CA-2015-132276",37.78
"CA-2016-141523",37.77
"CA-2015-153738",37.68
"CA-2017-150707",37.66
"CA-2016-166618",37.63
"US-2017-133781",37.61
"CA-2017-120614",37.52
"CA-2017-104647",37.44
"CA-2014-138709",37.44
"US-2016-144477",37.31
"US-2014-139500",37.30
"CA-2016-123414",37.27
"CA-2017-152926",37.20
"CA-2016-149335",37.17
"CA-2016-142762",37.05
"CA-2017-115805",36.79
"CA-2017-128160",36.67
"CA-2016-104311",36.65
"CA-2015-130876",36.63
"CA-2015-127418",36.62
"CA-2014-126963",36.54
"CA-2016-101623",36.48
"US-2017-111920",36.44
"CA-2016-116918",36.37
"US-2016-117541",36.37
"CA-2014-169852",36.36
"CA-2017-106852",36.35
"CA-2016-132409",36.35
"CA-2014-139451",36.29
"CA-2015-158148",36.27
"US-2014-160780",36.25
"CA-2016-125794",36.24
"CA-2016-130001",36.24
"US-2016-134761",36.19
"CA-2016-124814",36.16
"CA-2014-146990",36.10
"CA-2017-112865",36.05
"CA-2017-100580",36.02
"CA-2014-109890",35.98
"US-2017-114356",35.96
"CA-2017-117933",35.91
"CA-2014-127523",35.91
"CA-2017-148320",35.88
"CA-2015-156923",35.88
"CA-2016-158617",35.88
"CA-2017-151176",35.73
"CA-2017-144036",35.71
"CA-2017-163020",35.56
"CA-2017-154137",35.48
"CA-2017-139787",35.40
"CA-2016-160479",35.40
"CA-2016-126809",35.35
"CA-2014-149244",35.34
"CA-2016-136371",35.30
"CA-2015-116841",35.21
"US-2017-115595",35.20
"US-2017-116491",35.18
"CA-2017-126382",35.17
"CA-2015-147816",35.12
"CA-2017-116498",35.10
"CA-2017-165687",35.04
"CA-2016-101329",35.01
"CA-2016-113138",34.99
"CA-2016-130442",34.94
"CA-2017-148985",34.92
"CA-2014-127159",34.79
"CA-2017-120719",34.76
"CA-2014-165428",34.75
"CA-2014-104976",34.68
"CA-2016-161361",34.68
"US-2017-108063",34.65
"CA-2017-115427",34.62
"CA-2016-101938",34.58
"CA-2017-160724",34.50
"CA-2017-108294",34.50
"CA-2017-112774",34.50
"CA-2014-101833",34.44
"CA-2015-131128",34.44
"US-2015-136259",34.42
"CA-2016-101630",34.38
"CA-2016-151155",34.34
"CA-2014-130729",34.27
"CA-2017-110373",34.24
"CA-2017-124261",34.24
"CA-2014-130155",34.20
"CA-2016-162726",34.05
"CA-2015-157035",34.02
"CA-2014-116785",34.00
"CA-2016-140564",33.92
"US-2016-157840",33.90
"US-2016-153129",33.90
"CA-2016-161676",33.80
"CA-2017-150931",33.74
"CA-2017-144680",33.62
"CA-2016-126795",33.57
"CA-2016-111941",33.57
"CA-2017-130526",33.57
"CA-2014-141152",33.55
"CA-2015-148432",33.48
"CA-2017-149853",33.47
"CA-2016-167983",33.44
"CA-2016-123526",33.40
"CA-2016-105900",33.40
"CA-2017-104381",33.38
"CA-2015-138219",33.36
"CA-2017-143084",33.30
"CA-2017-105543",33.29
"CA-2016-143476",33.22
"CA-2016-113390",33.06
"CA-2015-149300",32.99
"CA-2015-120397",32.78
"CA-2017-165715",32.78
"CA-2014-165974",32.76
"CA-2016-109820",32.76
"CA-2015-148628",32.75
"CA-2017-117128",32.67
"CA-2017-169474",32.67
"CA-2017-155362",32.56
"CA-2016-152646",32.40
"CA-2016-120558",32.40
"CA-2016-113117",32.40
"CA-2014-109218",32.40
"CA-2015-133025",32.40
"US-2014-158365",32.40
"CA-2014-161634",32.40
"US-2017-148866",32.40
"CA-2015-145065",32.31
"CA-2014-168823",32.16
"CA-2017-124597",32.09
"US-2016-142251",32.06
"US-2015-158589",32.04
"US-2016-159093",32.04
"CA-2014-136861",31.98
"CA-2017-121468",31.97
"CA-2016-126858",31.96
"CA-2015-112053",31.95
"CA-2015-120320",31.92
"CA-2017-130043",31.87
"CA-2014-104780",31.84
"CA-2016-123176",31.83
"CA-2017-108756",31.80
"CA-2015-168809",31.78
"CA-2017-148355",31.74
"CA-2017-146185",31.74
"CA-2014-156433",31.68
"CA-2015-148495",31.56
"CA-2016-147578",31.56
"CA-2016-159639",31.56
"CA-2015-149636",31.54
"CA-2017-107986",31.44
"US-2014-127635",31.41
"CA-2014-103331",31.40
"CA-2016-162901",31.40
"CA-2016-165148",31.40
"CA-2016-109407",31.36
"US-2017-131849",31.35
"CA-2015-167696",31.12
"US-2016-136581",31.10
"CA-2016-118178",31.09
"CA-2015-166800",31.08
"CA-2017-117044",31.07
"US-2014-109036",31.05
"CA-2016-160598",31.01
"CA-2014-138023",30.96
"CA-2016-153185",30.96
"CA-2017-161970",30.90
"CA-2015-129098",30.84
"CA-2014-113320",30.72
"US-2017-119319",30.56
"CA-2014-133851",30.46
"CA-2017-127705",30.41
"CA-2016-126627",30.39
"CA-2017-100783",30.38
"CA-2016-128972",30.36
"CA-2014-156314",30.36
"CA-2017-101700",30.35
"CA-2016-161662",30.35
"CA-2016-167605",30.34
"CA-2016-122511",30.34
"CA-2017-149720",30.34
"US-2017-115252",30.33
"CA-2017-127656",30.32
"CA-2015-129112",30.26
"CA-2014-107398",30.25
"CA-2015-169740",29.99
"US-2016-150567",29.97
"CA-2017-109750",29.97
"US-2015-129553",29.97
"CA-2015-131779",29.90
"CA-2017-154102",29.90
"CA-2017-161088",29.84
"CA-2015-163762",29.79
"CA-2016-152940",29.74
"US-2017-160143",29.70
"CA-2017-100013",29.69
"CA-2017-138779",29.66
"CA-2016-169215",29.61
"CA-2014-138100",29.50
"CA-2016-152814",29.47
"CA-2017-107727",29.47
"CA-2016-139234",29.39
"CA-2017-122644",29.39
"CA-2016-119683",29.34
"CA-2017-121412",29.33
"CA-2015-165813",29.30
"CA-2017-148068",29.26
"CA-2014-102085",29.24
"CA-2015-114048",29.22
"US-2017-163195",29.16
"CA-2016-140207",29.12
"US-2016-133508",29.05
"CA-2016-101378",29.00
"US-2017-104955",28.91
"US-2016-115952",28.85
"CA-2014-169649",28.84
"CA-2017-152198",28.83
"CA-2016-105473",28.80
"CA-2014-147900",28.80
"CA-2017-150959",28.78
"CA-2015-143077",28.53
"CA-2017-133431",28.47
"CA-2017-123043",28.41
"CA-2016-154508",28.40
"CA-2017-135111",28.38
"CA-2017-107342",28.16
"CA-2017-120894",28.08
"CA-2014-138072",27.97
"CA-2016-161207",27.93
"CA-2016-142615",27.88
"CA-2016-159765",27.86
"CA-2016-157742",27.79
"CA-2017-123701",27.76
"CA-2016-113817",27.68
"CA-2017-154123",27.58
"CA-2015-111703",27.50
"CA-2017-110625",27.46
"CA-2014-155271",27.46
"CA-2017-107874",27.42
"CA-2016-162614",27.26
"CA-2016-138037",27.24
"CA-2015-160794",27.22
"CA-2016-153346",27.21
"US-2017-103226",27.18
"US-2015-165449",27.17
"CA-2015-169278",26.98
